ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3
2021,      121102001,1,1211,20,1,0,4,1,1
2021,      121102001,2,1211,20,1,0,6,2,2
2021,      121103001,1,1211,30,1,0,4,1,1
2021,      121103001,2,1211,30,1,0,4,2,2
2021,      121103601,1,1211,36,1,3,0,1,1
2021,      121103601,2,1211,36,1,1,0,2,2
2021,      121103801,3,1211,38,1,8,0,2,1
2021,      121205401,1,1212,54,1,2,0,1,1
2021,      121205401,2,1212,54,1,3,0,2,2
2021,      121209201,1,1212,92,1,4,0,2,1
2021,      121209301,1,1212,93,1,3,0,2,1
2021,      121300501,3,1213,5,1,7,0,2,1
2021,      121300701,5,1213,7,1,3,2,2,1
2021,      121301101,3,1213,11,1,5,2,2,1
2021,      121704901,1,1217,49,1,3,0,1,1
2021,      121704901,2,1217,49,1,3,0,2,2
2021,      121802601,1,1218,26,1,3,6,2,1
2021,      121900301,1,1219,3,1,3,2,2,1
2021,      121900401,2,1219,4,1,3,2,2,1
2021,      121903001,1,1219,30,1,4,3,2,1
2021,      121906901,1,1219,69,1,4,2,1,1
2021,      121906901,2,1219,69,1,4,2,2,2
2021,      122703901,3,1227,39,1,0,5,2,1
2021,      124001201,1,1240,12,1,2,0,2,1
2021,      124001501,2,1240,15,1,1,6,1,1
2021,      124001501,3,1240,15,1,3,4,2,2
2021,      124115001,1,1241,150,1,3,0,2,1
2021,      125506901,1,1255,69,1,3,0,2,1
2021,      126703401,1,1267,34,1,2,3,2,1
2021,      126801801,2,1268,18,1,4,2,2,1
2021,      127106301,1,1271,63,1,3,3,2,1
2021,      127300201,1,1273,2,1,2,0,2,1
2021,      127307301,1,1273,73,1,1,0,1,1
2021,      127307301,2,1273,73,1,1,0,2,2
2021,      129208801,1,1292,88,1,0,7,2,1
2021,      129700701,1,1297,7,1,3,0,2,1
2021,      130103401,2,1301,34,1,8,0,2,1
2021,      130810101,5,1308,101,1,5,2,2,1
2021,      131206601,4,1312,66,1,6,0,2,1
2021,      131305201,1,1313,52,1,3,1,2,1
2021,      131305601,1,1313,56,1,4,0,2,1
2021,      131612201,1,1316,122,1,1,2,2,1
2021,      131702701,1,1317,27,1,98,1,2,1
2021,      131806601,1,1318,66,1,2,0,2,1
2021,      131901201,1,1319,12,1,3,6,2,1
2021,      131903801,1,1319,38,1,8,0,2,1
2021,      131911801,1,1319,118,1,3,3,2,1
2021,      132004601,1,1320,46,1,5,0,1,1
2021,      132004601,2,1320,46,1,5,0,2,2
2021,      132005801,2,1320,58,1,7,0,2,1
2021,      132504401,1,1325,44,1,4,98,2,1
2021,      132610001,1,1326,100,1,6,0,1,1
2021,      132610001,2,1326,100,1,6,0,2,2
2021,      132706101,2,1327,61,1,2,3,2,1
2021,      132717401,2,1327,174,1,1,3,2,1
2021,      132905701,1,1329,57,1,2,0,2,1
2021,      132906701,1,1329,67,1,1,0,2,1
2021,      133102201,1,1331,22,1,3,0,2,1
2021,      133102501,1,1331,25,1,2,0,2,1
2021,      133104801,1,1331,48,1,3,0,2,1
2021,      133205901,1,1332,59,1,0,6,2,1
2021,      133405801,1,1334,58,1,8,0,2,1
2021,      133406101,1,1334,61,1,3,0,2,1
2021,      134210201,1,1342,102,1,2,5,2,1
2021,      134310101,1,1343,101,1,2,0,2,1
2021,      134601001,1,1346,10,1,3,0,1,1
2021,      134601001,2,1346,10,1,2,0,2,2
2021,      134704701,1,1347,47,1,1,98,2,1
2021,      135403301,6,1354,33,1,1,0,2,1
2021,      135605201,4,1356,52,1,1,0,2,1
2021,      136205201,1,1362,52,1,8,98,2,1
2021,      136314201,1,1363,142,1,4,1,2,1
2021,      136601401,1,1366,14,1,7,1,2,1
2021,      136601901,1,1366,19,1,6,1,2,1
2021,      136602001,1,1366,20,1,4,0,1,1
2021,      136602001,2,1366,20,1,2,0,2,2
2021,      136707401,1,1367,74,1,4,0,2,1
2021,      136714401,1,1367,144,1,0,4,2,1
2021,      136714601,4,1367,146,1,2,0,2,1
2021,      136714701,1,1367,147,1,8,0,2,1
2021,      136903401,1,1369,34,1,1,3,1,1
2021,      136903401,2,1369,34,1,2,0,2,2
2021,      136905101,1,1369,51,1,8,0,2,1
2021,      137002601,1,1370,26,1,8,10,2,1
2021,      137303201,1,1373,32,1,1,5,1,1
2021,      137303201,2,1373,32,1,6,5,2,2
2021,      137304801,1,1373,48,1,5,5,2,1
2021,      137404601,1,1374,46,1,2,1,2,1
2021,      137603301,4,1376,33,1,1,0,2,1
2021,      137700101,1,1377,1,1,1,2,2,1
2021,      137701801,1,1377,18,1,3,98,2,1
2021,      137805401,3,1378,54,1,3,0,2,1
2021,      137806801,1,1378,68,1,0,4,2,1
2021,      137809501,1,1378,95,1,6,0,1,1
2021,      137809501,2,1378,95,1,6,0,2,2
2021,      137809901,1,1378,99,1,6,0,1,1
2021,      137809901,2,1378,99,1,6,0,2,2
2021,      137902301,1,1379,23,1,2,6,2,1
2021,      138000201,1,1380,2,1,0,10,1,1
2021,      138000201,2,1380,2,1,2,1,2,2
2021,      138000501,1,1380,5,1,1,10,1,1
2021,      138000501,2,1380,5,1,1,10,2,2
2021,      138000901,1,1380,9,1,7,4,2,1
2021,      138005401,1,1380,54,1,1,4,2,1
2021,      138404101,1,1384,41,1,0,10,2,1
2021,      139512801,2,1395,128,1,3,3,2,1
2021,      139906601,5,1399,66,1,1,0,2,1
2021,      140006901,1,1400,69,1,1,0,2,1
2021,      140100701,1,1401,7,1,5,1,2,1
2021,      140602201,1,1406,22,1,4,1,2,1
2021,      140704601,3,1407,46,1,5,0,2,1
2021,      140706101,4,1407,61,1,1,3,2,1
2021,      140802501,1,1408,25,1,2,0,1,1
2021,      140802501,2,1408,25,1,2,0,2,2
2021,      140806801,1,1408,68,1,3,98,1,1
2021,      140806801,2,1408,68,1,3,98,2,2
2021,      141102801,2,1411,28,1,1,5,2,1
2021,      141409701,1,1414,97,1,5,0,2,1
2021,      141410101,1,1414,101,1,2,0,2,1
2021,      141713201,1,1417,132,1,7,3,2,1
2021,      141904801,1,1419,48,1,5,0,2,1
2021,      142002201,1,1420,22,1,0,6,2,1
2021,      142305201,11,1423,52,1,5,5,2,1
2021,      142800701,1,1428,7,1,1,2,2,1
2021,      143210801,4,1432,108,1,2,6,2,1
2021,      143300701,9,1433,7,1,0,3,1,1
2021,      143300701,10,1433,7,1,2,0,2,2
2021,      143302201,1,1433,22,1,1,0,2,1
2021,      143302401,1,1433,24,1,6,0,1,1
2021,      143302401,2,1433,24,1,6,0,2,2
2021,      143807101,4,1438,71,1,4,3,2,1
2021,      143807501,1,1438,75,1,1,3,2,1
2021,      143820901,1,1438,209,1,2,5,1,1
2021,      143820901,2,1438,209,1,0,2,2,2
2021,      143900201,3,1439,2,1,4,4,2,1
2021,      144004701,6,1440,47,1,2,98,2,1
2021,      148101301,4,1481,13,1,1,2,2,1
2021,      149506001,1,1495,60,1,3,4,1,1
2021,      149506001,2,1495,60,1,3,4,2,2
2021,      149800301,1,1498,3,1,2,4,1,1
2021,      149800301,2,1498,3,1,1,4,2,2
2021,      149800801,1,1498,8,1,2,3,1,1
2021,      149800801,2,1498,8,1,2,3,2,2
2021,      149801701,1,1498,17,1,1,4,2,1
2021,      149803301,1,1498,33,1,1,4,1,1
2021,      149803301,2,1498,33,1,2,4,2,2
2021,      149804501,1,1498,45,1,6,4,2,1
2021,      149804601,1,1498,46,1,3,4,1,1
2021,      149804601,2,1498,46,1,4,4,2,2
2021,      149900801,1,1499,8,1,5,4,2,1
2021,      149901201,1,1499,12,1,6,4,1,1
2021,      149901201,2,1499,12,1,6,4,2,2
2021,      149901401,1,1499,14,1,1,4,2,1
2021,      150900701,1,1509,7,1,1,4,2,1
2021,      151113501,1,1511,135,1,0,4,1,1
2021,      151113501,2,1511,135,1,1,4,2,2
2021,      151607201,1,1516,72,1,3,1,1,1
2021,      151607201,2,1516,72,1,5,1,2,2
2021,      151806401,1,1518,64,1,4,2,2,1
2021,      153303301,1,1533,33,1,4,0,2,1
2021,      154002701,1,1540,27,1,0,3,2,1
2021,      154116501,1,1541,165,1,4,3,2,1
2021,      154603401,2,1546,34,1,3,2,2,1
2021,      155911901,1,1559,119,1,2,0,2,1
2021,      156404401,1,1564,44,1,6,0,1,1
2021,      156404401,2,1564,44,1,7,0,2,2
2021,      156501301,1,1565,13,1,3,1,1,1
2021,      156501301,2,1565,13,1,1,1,2,2
2021,      156615501,1,1566,155,1,0,2,2,1
2021,      156706801,3,1567,68,1,2,2,2,1
2021,      157214801,1,1572,148,1,4,2,2,1
2021,      157503301,1,1575,33,1,7,3,1,1
2021,      157503301,2,1575,33,1,3,4,2,2
2021,      158207101,1,1582,71,1,7,1,2,1
2021,      158901201,3,1589,12,1,1,2,1,1
2021,      158901201,4,1589,12,1,3,5,2,2
2021,      158905901,1,1589,59,1,1,0,2,1
2021,      159004901,4,1590,49,1,2,3,2,1
2021,      159311801,1,1593,118,1,1,2,2,1
2021,      159410801,9,1594,108,1,8,2,2,1
2021,      159412101,3,1594,121,1,4,2,2,1
2021,      159510201,1,1595,102,1,3,5,1,1
2021,      159510201,2,1595,102,1,3,8,2,2
2021,      159604301,7,1596,43,1,2,1,2,1
2021,      159911501,9,1599,115,1,1,4,2,1
2021,      160101101,9,1601,11,1,2,7,1,1
2021,      160101101,10,1601,11,1,2,7,2,2
2021,      160104901,1,1601,49,1,4,10,2,1
2021,      160501301,1,1605,13,1,6,9,2,1
2021,      160504101,1,1605,41,1,3,8,2,1
2021,      161401401,1,1614,14,1,0,2,1,1
2021,      161401401,2,1614,14,1,0,2,2,2
2021,      161405301,11,1614,53,1,5,5,2,1
2021,      161600401,1,1616,4,1,2,0,2,1
2021,      161912001,1,1619,120,1,0,8,1,1
2021,      161912001,2,1619,120,1,0,8,2,2
2021,      162111501,1,1621,115,1,4,5,2,1
2021,      163215501,1,1632,155,1,3,0,2,1
2021,      163310401,1,1633,104,1,4,0,2,1
2021,      163602701,1,1636,27,1,8,0,2,1
2021,      163902801,1,1639,28,1,3,0,2,1
2021,      164309801,1,1643,98,1,4,0,2,1
2021,      164909901,1,1649,99,1,1,0,2,1
2021,      165110101,3,1651,101,1,6,0,2,1
2021,      165302501,1,1653,25,1,6,0,2,1
2021,      165308401,1,1653,84,1,8,0,2,1
2021,      165705101,1,1657,51,1,5,8,2,1
2021,      166101001,1,1661,10,1,2,10,1,1
2021,      166101001,2,1661,10,1,2,10,2,2
2021,      166201101,1,1662,11,1,98,98,2,1
2021,      166309701,1,1663,97,1,1,9,2,1
2021,      166407601,3,1664,76,1,2,0,2,1
2021,      166612201,1,1666,122,1,0,10,2,1
2021,      166700401,1,1667,4,1,4,0,2,1
2021,      166701501,1,1667,15,1,8,0,2,1
2021,      166807001,1,1668,70,1,2,2,2,1
2021,      166902501,3,1669,25,1,7,11,2,1
2021,      166902701,1,1669,27,1,3,11,2,1
2021,      167105801,1,1671,58,1,3,8,2,1
2021,      167220501,1,1672,205,1,8,0,2,1
2021,      167405101,2,1674,51,1,3,11,2,1
2021,      167405201,5,1674,52,1,1,10,2,1
2021,      167500201,2,1675,2,1,3,0,2,1
2021,      167505001,1,1675,50,1,4,0,1,1
2021,      167505001,4,1675,50,1,4,0,2,2
2021,      167601301,1,1676,13,1,98,98,2,1
2021,      167705401,1,1677,54,1,2,9,2,1
2021,      167801101,7,1678,11,1,7,0,2,1
2021,      167811901,1,1678,119,1,4,10,1,1
2021,      167811901,2,1678,119,1,4,10,2,2
2021,      167812301,1,1678,123,1,2,0,2,1
2021,      168100201,1,1681,2,1,0,4,1,1
2021,      168100201,2,1681,2,1,0,4,2,2
2021,      168100401,6,1681,4,1,3,0,2,1
2021,      168108001,1,1681,80,1,2,0,2,1
2021,      168206101,1,1682,61,1,2,2,2,1
2021,      168412601,1,1684,126,1,1,10,1,1
2021,      168412601,2,1684,126,1,1,10,2,2
2021,      168603101,1,1686,31,1,1,2,2,1
2021,      168901501,9,1689,15,1,3,0,2,1
2021,      169205701,1,1692,57,1,6,6,1,1
2021,      169205701,2,1692,57,1,7,0,2,2
2021,      171708601,7,1717,86,1,1,4,2,1
2021,      172109801,5,1721,98,1,1,6,2,1
2021,      172300601,1,1723,6,1,3,0,1,1
2021,      172300601,2,1723,6,1,3,0,2,2
2021,      172300801,2,1723,8,1,0,1,2,1
2021,      172300901,1,1723,9,1,2,0,2,1
2021,      172407601,3,1724,76,1,6,0,2,1
2021,      172807301,1,1728,73,1,1,98,1,1
2021,      172807301,2,1728,73,1,98,98,2,2
2021,      173002201,1,1730,22,1,4,0,2,1
2021,      173002301,1,1730,23,1,6,0,2,1
2021,      173005001,1,1730,50,1,2,0,2,1
2021,      173210401,2,1732,104,1,1,0,2,1
2021,      173301501,1,1733,15,1,4,0,2,1
2021,      173304001,1,1733,40,1,2,6,2,1
2021,      173608501,2,1736,85,1,0,1,2,1
2021,      173806801,2,1738,68,1,4,5,2,1
2021,      173807601,2,1738,76,1,6,7,2,1
2021,      173807701,1,1738,77,1,5,0,1,1
2021,      173807701,2,1738,77,1,5,0,2,2
2021,      173900401,1,1739,4,1,3,0,1,1
2021,      173900401,2,1739,4,1,3,0,2,2
2021,      173901501,1,1739,15,1,98,0,2,1
2021,      173910601,3,1739,106,1,0,9,2,1
2021,      173910801,3,1739,108,1,2,0,2,1
2021,      174008501,2,1740,85,1,4,0,2,1
2021,      174306901,6,1743,69,1,1,7,2,1
2021,      174811001,1,1748,110,1,3,0,2,1
2021,      175004401,1,1750,44,1,5,0,1,1
2021,      175004401,2,1750,44,1,5,0,2,2
2021,      175400701,1,1754,7,1,4,0,1,1
2021,      175400701,2,1754,7,1,3,0,2,2
2021,      175404801,7,1754,48,1,0,2,2,1
2021,      176003101,5,1760,31,1,6,8,2,1
2021,      176304801,1,1763,48,1,8,0,1,1
2021,      176304801,2,1763,48,1,5,0,2,2
2021,      176305701,4,1763,57,1,98,98,2,1
2021,      176307201,7,1763,72,1,5,0,2,1
2021,      176405001,5,1764,50,1,7,0,1,1
2021,      176405001,6,1764,50,1,6,0,2,2
2021,      176406902,1,1764,69,2,5,98,1,1
2021,      176406902,2,1764,69,2,4,98,2,2
2021,      176607601,7,1766,76,1,3,9,2,1
2021,      176609901,6,1766,99,1,4,4,2,1
2021,      176610701,1,1766,107,1,1,6,2,1
2021,      176705901,1,1767,59,1,0,8,1,1
2021,      176705901,2,1767,59,1,1,6,2,2
2021,      176817001,1,1768,170,1,2,0,2,1
2021,      176906201,1,1769,62,1,0,1,2,1
2021,      177006201,1,1770,62,1,5,0,2,1
2021,      177202301,7,1772,23,1,5,0,2,1
2021,      177305401,1,1773,54,1,6,0,2,1
2021,      177402501,1,1774,25,1,8,0,2,1
2021,      177405801,7,1774,58,1,4,0,2,1
2021,      177407601,1,1774,76,1,4,0,2,1
2021,      177407901,1,1774,79,1,3,0,2,1
2021,      177408001,3,1774,80,1,5,4,2,1
2021,      177602601,2,1776,26,1,3,0,2,1
2021,      177602701,2,1776,27,1,0,5,2,1
2021,      177605701,3,1776,57,1,2,5,2,1
2021,      177809401,1,1778,94,1,5,7,2,1
2021,      177813601,1,1778,136,1,6,0,2,1
2021,      177820101,1,1778,201,1,7,7,2,1
2021,      177901001,5,1779,10,1,3,0,2,1
2021,      177905601,1,1779,56,1,6,0,2,1
2021,      178000701,1,1780,7,1,2,0,2,1
2021,      178001701,1,1780,17,1,3,0,2,1
2021,      178002601,1,1780,26,1,1,0,2,1
2021,      178101101,1,1781,11,1,4,0,1,1
2021,      178101101,2,1781,11,1,4,0,2,2
2021,      178102301,1,1781,23,1,6,0,2,1
2021,      178103801,5,1781,38,1,2,0,1,1
2021,      178103801,6,1781,38,1,0,6,2,2
2021,      178206701,1,1782,67,1,3,0,1,1
2021,      178206701,2,1782,67,1,3,0,2,2
2021,      178308101,2,1783,81,1,1,0,2,1
2021,      178400801,1,1784,8,1,0,6,1,1
2021,      178400801,2,1784,8,1,2,98,2,2
2021,      178401601,1,1784,16,1,0,4,2,1
2021,      178405501,1,1784,55,1,3,0,2,1
2021,      178405701,1,1784,57,1,98,98,2,1
2021,      178405901,1,1784,59,1,1,0,2,1
2021,      178510401,1,1785,104,1,3,0,2,1
2021,      178703401,1,1787,34,1,7,98,2,1
2021,      178801801,1,1788,18,1,2,0,2,1
2021,      178808801,1,1788,88,1,3,0,2,1
2021,      178809201,1,1788,92,1,98,98,1,1
2021,      178809201,2,1788,92,1,98,98,2,2
2021,      179008401,1,1790,84,1,3,4,2,1
2021,      179208401,1,1792,84,1,5,0,2,1
2021,      179208501,1,1792,85,1,7,0,1,1
2021,      179208501,2,1792,85,1,5,0,2,2
2021,      180607801,1,1806,78,1,0,1,2,1
2021,      184204101,1,1842,41,1,4,0,2,1
2021,      185104601,1,1851,46,1,4,9,2,1
2021,      185404401,1,1854,44,1,4,5,1,1
2021,      185404401,2,1854,44,1,0,3,2,2
2021,      185404501,8,1854,45,1,0,2,2,1
2021,      185408401,2,1854,84,1,0,9,2,1
2021,      185700501,1,1857,5,1,6,0,2,1
2021,      186006801,1,1860,68,1,0,5,2,1
2021,      186202501,4,1862,25,1,8,0,1,1
2021,      186202501,5,1862,25,1,5,0,2,2
2021,      186502201,1,1865,22,1,2,0,1,1
2021,      186502201,2,1865,22,1,3,0,2,2
2021,      186705501,5,1867,55,1,4,1,2,1
2021,      186901201,1,1869,12,1,0,8,2,1
2021,      187000701,8,1870,7,1,5,0,2,1
2021,      187503301,5,1875,33,1,8,2,2,1
2021,      187703601,1,1877,36,1,8,0,2,1
2021,      187705401,1,1877,54,1,3,4,2,1
2021,      187801201,5,1878,12,1,6,8,2,1
2021,      187903101,1,1879,31,1,5,8,2,1
2021,      188106101,6,1881,61,1,6,10,2,1
2021,      188402901,4,1884,29,1,3,0,2,1
2021,      188405401,1,1884,54,1,7,0,2,1
2021,      188406401,1,1884,64,1,1,2,2,1
2021,      188600501,1,1886,5,1,7,0,2,1
2021,      188800201,1,1888,2,1,3,0,1,1
2021,      188800201,2,1888,2,1,3,0,2,2
2021,      188805501,1,1888,55,1,2,0,2,1
2021,      189104201,1,1891,42,1,6,6,2,1
2021,      189105901,1,1891,59,1,7,6,2,1
2021,      189300501,5,1893,5,1,98,98,2,1
2021,      189301201,1,1893,12,1,6,0,2,1
2021,      189304301,4,1893,43,1,6,0,1,1
2021,      189304301,5,1893,43,1,6,0,2,2
2021,      189305201,1,1893,52,1,8,0,1,1
2021,      189305201,2,1893,52,1,8,0,2,2
2021,      189406001,1,1894,60,1,98,98,1,1
2021,      189406001,2,1894,60,1,98,98,2,2
2021,      189606101,1,1896,61,1,98,98,2,1
2021,      189606201,5,1896,62,1,2,0,2,1
2021,      189701101,1,1897,11,1,5,0,2,1
2021,      189701901,1,1897,19,1,5,2,2,1
2021,      189800201,5,1898,2,1,98,98,2,1
2021,      189803001,1,1898,30,1,8,0,2,1
2021,      189806901,1,1898,69,1,3,0,2,1
2021,      189903501,1,1899,35,1,3,0,2,1
2021,      190000601,1,1900,6,1,0,4,2,1
2021,      190001501,1,1900,15,1,7,0,2,1
2021,      190001601,1,1900,16,1,8,0,1,1
2021,      190001601,2,1900,16,1,7,0,2,2
2021,      190101501,1,1901,15,1,7,1,1,1
2021,      190101501,2,1901,15,1,5,1,2,2
2021,      190104701,1,1901,47,1,98,98,2,1
2021,      190106501,1,1901,65,1,4,0,2,1
2021,      190200401,1,1902,4,1,0,2,2,1
2021,      190203901,1,1902,39,1,4,10,2,1
2021,      190300701,1,1903,7,1,5,0,1,1
2021,      190300701,2,1903,7,1,5,0,2,2
2021,      190301601,1,1903,16,1,98,98,2,1
2021,      190401201,1,1904,12,1,5,0,2,1
2021,      190600501,1,1906,5,1,3,3,2,1
2021,      190607501,8,1906,75,1,3,5,2,1
2021,      190702201,1,1907,22,1,0,2,2,1
2021,      190705001,1,1907,50,1,5,0,2,1
2021,      190802101,7,1908,21,1,2,0,2,1
2021,      190902201,1,1909,22,1,5,0,2,1
2021,      190902601,1,1909,26,1,6,0,2,1
2021,      190902901,1,1909,29,1,0,4,2,1
2021,      191000101,1,1910,1,1,6,0,1,1
2021,      191000101,2,1910,1,1,3,0,2,2
2021,      191105101,1,1911,51,1,5,0,2,1
2021,      191305301,5,1913,53,1,5,6,2,1
2021,      191404201,1,1914,42,1,98,8,2,1
2021,      191500101,1,1915,1,1,1,6,2,1
2021,      191504401,1,1915,44,1,5,6,1,1
2021,      191504401,2,1915,44,1,5,6,2,2
2021,      191600301,1,1916,3,1,6,4,1,1
2021,      191600301,2,1916,3,1,5,4,2,2
2021,      191600801,1,1916,8,1,2,0,2,1
2021,      191601001,2,1916,10,1,5,3,2,1
2021,      191601501,1,1916,15,1,3,4,1,1
2021,      191601501,2,1916,15,1,1,5,2,2
2021,      191601901,1,1916,19,1,5,4,2,1
2021,      191602401,1,1916,24,1,3,5,2,1
2021,      192302801,6,1923,28,1,3,2,2,1
2021,      192310201,4,1923,102,1,0,6,2,1
2021,      192505401,4,1925,54,1,5,4,2,1
2021,      193010901,6,1930,109,1,5,98,2,1
2021,      193108801,1,1931,88,1,5,0,2,1
2021,      193301001,1,1933,10,1,5,5,1,1
2021,      193301001,2,1933,10,1,2,5,2,2
2021,      193311401,1,1933,114,1,8,5,2,1
2021,      193602101,4,1936,21,1,7,0,2,1
2021,      193602401,1,1936,24,1,5,7,2,1
2021,      193608001,1,1936,80,1,2,5,2,1
2021,      193611501,5,1936,115,1,5,9,2,1
2021,      193805801,7,1938,58,1,1,98,2,1
2021,      193908201,1,1939,82,1,3,0,2,1
2021,      194001801,1,1940,18,1,2,0,2,1
2021,      194015601,1,1940,156,1,4,0,2,1
2021,      194101001,7,1941,10,1,8,0,2,1
2021,      194205601,1,1942,56,1,6,98,2,1
2021,      194206701,1,1942,67,1,7,6,2,1
2021,      194210801,1,1942,108,1,7,1,2,1
2021,      194310501,1,1943,105,1,2,98,2,1
2021,      194310601,2,1943,106,1,3,0,2,1
2021,      194501301,1,1945,13,1,2,98,2,1
2021,      194600201,1,1946,2,1,3,0,2,1
2021,      194600501,1,1946,5,1,2,11,2,1
2021,      194710201,1,1947,102,1,1,6,1,1
2021,      194710201,2,1947,102,1,1,0,2,2
2021,      194801601,1,1948,16,1,8,0,2,1
2021,      194810401,4,1948,104,1,8,0,2,1
2021,      194912801,1,1949,128,1,8,11,2,1
2021,      195003101,1,1950,31,1,5,0,2,1
2021,      195007301,6,1950,73,1,8,0,2,1
2021,      195013001,4,1950,130,1,7,6,2,1
2021,      195100801,6,1951,8,1,5,0,2,1
2021,      195104401,1,1951,44,1,4,3,1,1
2021,      195104401,2,1951,44,1,5,4,2,2
2021,      195201301,1,1952,13,1,1,0,2,1
2021,      195306301,1,1953,63,1,6,0,2,1
2021,      195309101,1,1953,91,1,3,3,2,1
2021,      195311901,1,1953,119,1,3,0,2,1
2021,      195410101,1,1954,101,1,7,0,2,1
2021,      195501301,2,1955,13,1,2,0,2,1
2021,      195509801,1,1955,98,1,5,2,2,1
2021,      195510401,1,1955,104,1,4,10,1,1
2021,      195510401,2,1955,104,1,4,6,2,2
2021,      195703601,9,1957,36,1,3,1,2,1
2021,      195805601,1,1958,56,1,4,0,2,1
2021,      196007601,2,1960,76,1,0,1,2,1
2021,      196007801,1,1960,78,1,3,98,2,1
2021,      196200501,5,1962,5,1,0,2,1,1
2021,      196200501,6,1962,5,1,2,8,2,2
2021,      196200601,1,1962,6,1,3,4,2,1
2021,      196204101,2,1962,41,1,1,2,2,1
2021,      196300501,1,1963,5,1,1,10,1,1
2021,      196300501,2,1963,5,1,3,10,2,2
2021,      196404701,6,1964,47,1,8,10,1,1
2021,      196404701,7,1964,47,1,6,0,2,2
2021,      196406701,1,1964,67,1,8,6,1,1
2021,      196406701,2,1964,67,1,3,1,2,2
2021,      196413001,5,1964,130,1,3,0,1,1
2021,      196413001,6,1964,130,1,3,0,2,2
2021,      196506401,1,1965,64,1,5,0,1,1
2021,      196506401,2,1965,64,1,5,0,2,2
2021,      196512101,1,1965,121,1,2,0,1,1
2021,      196512101,2,1965,121,1,2,0,2,2
2021,      196512201,1,1965,122,1,2,0,2,1
2021,      196601701,1,1966,17,1,8,0,1,1
2021,      196601701,2,1966,17,1,7,6,2,2
2021,      196606001,4,1966,60,1,3,0,2,1
2021,      196606601,6,1966,66,1,3,0,2,1
2021,      196610701,1,1966,107,1,4,5,2,1
2021,      196703701,1,1967,37,1,4,0,1,1
2021,      196703701,2,1967,37,1,2,6,2,2
2021,      196809101,1,1968,91,1,8,11,2,1
2021,      200205201,5,2002,52,1,98,98,2,1
2021,      201100701,8,2011,7,1,3,11,2,1
2021,      202008401,1,2020,84,1,4,0,2,1
2021,      202502301,4,2025,23,1,0,2,2,1
2021,      202607201,3,2026,72,1,3,11,2,1
2021,      204901501,5,2049,15,1,2,2,2,1
2021,      205606101,1,2056,61,1,5,10,2,1
2021,      205812101,6,2058,121,1,2,7,2,1
2021,      206004501,2,2060,45,1,1,0,2,1
2021,      206417201,10,2064,172,1,1,0,2,1
2021,      206500201,1,2065,2,1,8,11,1,1
2021,      206500201,2,2065,2,1,8,11,2,2
2021,      206504001,7,2065,40,1,2,11,2,1
2021,      206904801,4,2069,48,1,5,10,2,1
2021,      206905201,1,2069,52,1,2,9,2,1
2021,      207301301,1,2073,13,1,3,7,2,1
2021,      207400901,1,2074,9,1,1,10,2,1
2021,      207501701,1,2075,17,1,4,9,2,1
2021,      207502701,1,2075,27,1,2,9,2,1
2021,      207503101,1,2075,31,1,6,11,2,1
2021,      207505501,1,2075,55,1,6,11,2,1
2021,      207603301,1,2076,33,1,8,0,2,1
